candidate_id,robot,sample_index,sampling_kind,parking_id,span2_mm,span3_mm,span4_mm,span5_mm,factor2,factor3,factor4,factor5,tier1_complete,tier2_complete,tier3_complete,storage_balanced_fraction,pickup_complete,pickup_min_slot_complete,module_complete,module_stress_complete,module_stress_total,module_stress_min_clearance_m,module_stress_min_joint_margin_rad,elapsed_s
orth6r_39bf1ac80cbc_q02_rear_right,orth6r_39bf1ac80cbc,2,sobol,rear_right,291.4129546331242,309.1752206766978,0.0,52.10004832595586,1.0048722573556006,0.7927569760940969,,0.8683341387659311,8,9,1,0.31012345679012343,49,6,True,8,9,-0.0004768821908821552,0.03843532194830246,108.01927534400602
orth6r_39bf1ac80cbc_q02_mid_left,orth6r_39bf1ac80cbc,2,sobol,mid_left,291.4129546331242,309.1752206766978,0.0,52.10004832595586,1.0048722573556006,0.7927569760940969,,0.8683341387659311,4,9,0,0.2088888888888889,35,3,False,5,9,0.00666666666666671,1.3322676295501878e-15,154.9344836829987
orth6r_39bf1ac80cbc_q03_rear_left,orth6r_39bf1ac80cbc,3,sobol,rear_left,359.8312904313206,414.22999280970544,0.0,62.65976476483047,1.2407975532114506,1.0621281866915524,,1.0443294127471745,11,16,3,0.4948148148148148,47,6,True,9,9,0.00666666666666671,0.21314495486105134,103.55168878100085
orth6r_39bf1ac80cbc_q03_rear_center,orth6r_39bf1ac80cbc,3,sobol,rear_center,359.8312904313206,414.22999280970544,0.0,62.65976476483047,1.2407975532114506,1.0621281866915524,,1.0443294127471745,9,19,9,0.5644444444444444,49,5,True,9,9,0.00666666666666671,0.4457534685632636,94.14652490200388
orth6r_39bf1ac80cbc_q03_rear_right,orth6r_39bf1ac80cbc,3,sobol,rear_right,359.8312904313206,414.22999280970544,0.0,62.65976476483047,1.2407975532114506,1.0621281866915524,,1.0443294127471745,11,20,9,0.6222222222222222,51,6,True,9,9,0.00666666666666671,0.22069628494920712,93.9338486380002
orth6r_39bf1ac80cbc_q03_mid_left,orth6r_39bf1ac80cbc,3,sobol,mid_left,359.8312904313206,414.22999280970544,0.0,62.65976476483047,1.2407975532114506,1.0621281866915524,,1.0443294127471745,11,21,12,0.6725925925925926,48,5,True,9,9,0.00666666666666671,0.5235935312939364,104.1741493820009
orth6r_39bf1ac80cbc_q04_rear_left,orth6r_39bf1ac80cbc,4,sobol,rear_left,287.8168336674571,384.2410330893472,0.0,54.16847764514386,0.9924718402326107,0.9852334181778133,,0.9028079607523978,3,8,0,0.17333333333333334,35,2,True,7,9,-0.0004161726936230889,4.440892098500626e-16,123.05784065999615
orth6r_39bf1ac80cbc_q04_rear_center,orth6r_39bf1ac80cbc,4,sobol,rear_center,287.8168336674571,384.2410330893472,0.0,54.16847764514386,0.9924718402326107,0.9852334181778133,,0.9028079607523978,10,11,3,0.40592592592592586,48,5,True,9,9,0.00666666666666671,0.22010541197469635,106.95753912600048
orth6r_39bf1ac80cbc_q04_rear_right,orth6r_39bf1ac80cbc,4,sobol,rear_right,287.8168336674571,384.2410330893472,0.0,54.16847764514386,0.9924718402326107,0.9852334181778133,,0.9028079607523978,8,11,3,0.36148148148148146,50,6,True,9,9,0.00666666666666671,0.22069628494919713,92.13431048599887
orth6r_39bf1ac80cbc_q04_mid_left,orth6r_39bf1ac80cbc,4,sobol,mid_left,287.8168336674571,384.2410330893472,0.0,54.16847764514386,0.9924718402326107,0.9852334181778133,,0.9028079607523978,9,12,2,0.38469135802469134,43,6,True,9,9,0.00666666666666671,0.34405988655019604,110.12693450799998
orth6r_39bf1ac80cbc_q05_rear_left,orth6r_39bf1ac80cbc,5,sobol,rear_left,261.81384137365967,433.21303294971585,0.0,47.37656059674918,0.9028063495643437,1.110802648589015,,0.7896093432791531,3,11,0,0.21333333333333335,40,3,True,8,9,-0.0002516641432800601,2.0872192862952943e-14,119.24761098599993
orth6r_39bf1ac80cbc_q05_rear_center,orth6r_39bf1ac80cbc,5,sobol,rear_center,261.81384137365967,433.21303294971585,0.0,47.37656059674918,0.9028063495643437,1.110802648589015,,0.7896093432791531,10,13,5,0.45728395061728394,49,6,True,9,9,0.00666666666666671,0.37934313538822684,98.10030103500321
orth6r_39bf1ac80cbc_q05_rear_right,orth6r_39bf1ac80cbc,5,sobol,rear_right,261.81384137365967,433.21303294971585,0.0,47.37656059674918,0.9028063495643437,1.110802648589015,,0.7896093432791531,8,13,5,0.41283950617283954,47,6,True,9,9,0.00666666666666671,0.22069628494919713,100.85532941699785
orth6r_39bf1ac80cbc_q05_mid_left,orth6r_39bf1ac80cbc,5,sobol,mid_left,261.81384137365967,433.21303294971585,0.0,47.37656059674918,0.9028063495643437,1.110802648589015,,0.7896093432791531,6,13,4,0.3560493827160494,45,6,True,9,9,0.00666666666666671,0.5001813559730066,110.82209816700197
orth6r_39bf1ac80cbc_q06_rear_left,orth6r_39bf1ac80cbc,6,sobol,rear_left,331.5251380065456,364.877696922049,0.0,68.99834110401571,1.1431901310570538,0.9355838382616639,,1.1499723517335951,7,15,1,0.3679012345679012,39,4,False,3,9,-6.456357997724343e-05,3.241851231905457e-14,133.71436753600574
orth6r_39bf1ac80cbc_q06_rear_center,orth6r_39bf1ac80cbc,6,sobol,rear_center,331.5251380065456,364.877696922049,0.0,68.99834110401571,1.1431901310570538,0.9355838382616639,,1.1499723517335951,11,15,4,0.49382716049382713,50,5,True,9,9,0.00666666666666671,0.25034381054244736,98.0275992349998
orth6r_39bf1ac80cbc_q06_rear_right,orth6r_39bf1ac80cbc,6,sobol,rear_right,331.5251380065456,364.877696922049,0.0,68.99834110401571,1.1431901310570538,0.9355838382616639,,1.1499723517335951,8,13,3,0.38814814814814813,50,5,True,9,9,0.00666666666666671,0.22069628494919735,89.56451333400037
orth6r_39bf1ac80cbc_q06_mid_left,orth6r_39bf1ac80cbc,6,sobol,mid_left,331.5251380065456,364.877696922049,0.0,68.99834110401571,1.1431901310570538,0.9355838382616639,,1.1499723517335951,11,15,3,0.48148148148148145,47,6,True,9,9,0.00666666666666671,0.3524129722144247,108.53502416399715
orth6r_39bf1ac80cbc_q07_rear_left,orth6r_39bf1ac80cbc,7,sobol,rear_left,317.41645684465766,454.88782636821276,0.0,57.06172853708267,1.0945395063608885,1.1663790419697762,,0.9510288089513779,11,13,3,0.4548148148148148,48,6,True,9,9,0.00666666666666671,0.2723020012415849,106.09467633099848
orth6r_39bf1ac80cbc_q07_rear_center,orth6r_39bf1ac80cbc,7,sobol,rear_center,317.41645684465766,454.88782636821276,0.0,57.06172853708267,1.0945395063608885,1.1663790419697762,,0.9510288089513779,11,18,10,0.6079012345679012,47,5,True,9,9,0.00666666666666671,0.5093622685330532,92.98000420000608
orth6r_39bf1ac80cbc_q07_rear_right,orth6r_39bf1ac80cbc,7,sobol,rear_right,317.41645684465766,454.88782636821276,0.0,57.06172853708267,1.0945395063608885,1.1663790419697762,,0.9510288089513779,10,20,8,0.5876543209876544,52,6,True,9,9,0.00666666666666671,0.22069628494919757,91.2200843249957
orth6r_39bf1ac80cbc_q07_mid_left,orth6r_39bf1ac80cbc,7,sobol,mid_left,317.41645684465766,454.88782636821276,0.0,57.06172853708267,1.0945395063608885,1.1663790419697762,,0.9510288089513779,11,21,12,0.6725925925925926,47,5,True,9,9,0.00666666666666671,0.6318213648141042,104.75226146000205
orth6r_39bf1ac80cbc_q08_rear_left,orth6r_39bf1ac80cbc,8,sobol,rear_left,248.67874441668388,331.0155894700438,0.0,67.31128614395857,0.8575129117816687,0.848757921718061,,1.1218547690659761,1,0,0,0.022222222222222223,15,0,False,0,9,,,172.69292774100177
orth6r_39bf1ac80cbc_q08_rear_center,orth6r_39bf1ac80cbc,8,sobol,rear_center,248.67874441668388,331.0155894700438,0.0,67.31128614395857,0.8575129117816687,0.848757921718061,,1.1218547690659761,3,7,0,0.16,45,5,False,0,9,-0.0008470745797294135,2.7489122089718876e-13,121.7924419339979
orth6r_39bf1ac80cbc_q08_rear_right,orth6r_39bf1ac80cbc,8,sobol,rear_right,248.67874441668388,331.0155894700438,0.0,67.31128614395857,0.8575129117816687,0.848757921718061,,1.1218547690659761,7,7,0,0.2488888888888889,46,5,False,3,9,-0.0008470845674925925,1.0169642905566434e-13,104.30143848300213
orth6r_39bf1ac80cbc_q08_mid_left,orth6r_39bf1ac80cbc,8,sobol,mid_left,248.67874441668388,331.0155894700438,0.0,67.31128614395857,0.8575129117816687,0.848757921718061,,1.1218547690659761,4,12,0,0.24888888888888885,36,3,False,0,9,-0.0008472128235527121,3.552713678800501e-15,154.850094499001
orth6r_39bf1ac80cbc_q09_rear_left,orth6r_39bf1ac80cbc,9,sobol,rear_left,240.4728474700823,390.85997025948024,0.0,58.892726758494966,0.829216715414077,1.002205051947385,,0.9815454459749162,1,6,0,0.10222222222222221,27,0,False,3,9,0.0015649237519004544,4.440892098500626e-16,140.70071018399904
orth6r_39bf1ac80cbc_q09_rear_center,orth6r_39bf1ac80cbc,9,sobol,rear_center,240.4728474700823,390.85997025948024,0.0,58.892726758494966,0.829216715414077,1.002205051947385,,0.9815454459749162,7,10,1,0.30123456790123454,48,5,True,9,9,0.0015649391817426916,1.0905498726287988e-11,112.86312613799964
orth6r_39bf1ac80cbc_q09_rear_right,orth6r_39bf1ac80cbc,9,sobol,rear_right,240.4728474700823,390.85997025948024,0.0,58.892726758494966,0.829216715414077,1.002205051947385,,0.9815454459749162,10,11,3,0.40592592592592586,50,6,True,9,9,0.00666666666666671,0.22069628494919713,82.64349622100417
orth6r_39bf1ac80cbc_q09_mid_left,orth6r_39bf1ac80cbc,9,sobol,mid_left,240.4728474700823,390.85997025948024,0.0,58.892726758494966,0.829216715414077,1.002205051947385,,0.9815454459749162,6,10,1,0.27901234567901234,42,6,True,9,9,0.00666666666666671,0.008480639928892586,133.1173344609997
orth6r_39bf1ac80cbc_q10_rear_left,orth6r_39bf1ac80cbc,10,sobol,rear_left,317.1244615549221,370.66770207602536,0.0,65.39228436537087,1.0935326260514557,0.9504300053231418,,1.0898714060895145,5,13,1,0.2967901234567901,38,2,False,2,9,-0.00029299524589945086,1.199040866595169e-14,115.71641531899513
orth6r_39bf1ac80cbc_q10_rear_center,orth6r_39bf1ac80cbc,10,sobol,rear_center,317.1244615549221,370.66770207602536,0.0,65.39228436537087,1.0935326260514557,0.9504300053231418,,1.0898714060895145,11,14,4,0.48049382716049377,48,5,True,9,9,0.00666666666666671,0.23872555836085407,101.56970958799502
